CompanionKey,RespondentID,CompanionGroup,dwh_create_date
16531,803193,Family,2025-09-14 10:55:31.923000000
16532,803193,Friends,2025-09-14 10:55:31.923000000
16533,803193,Family,2025-09-14 10:55:31.923000000
16534,803195,Boyfriend / Girlfriend,2025-09-14 10:55:31.923000000
16535,803195,Friends,2025-09-14 10:55:31.923000000
16536,803198,Friends,2025-09-14 10:55:31.923000000
16537,803198,Family,2025-09-14 10:55:31.923000000
16538,803206,Family,2025-09-14 10:55:31.923000000
16539,803206,Family,2025-09-14 10:55:31.923000000
16540,803206,Friends,2025-09-14 10:55:31.923000000
16541,803216,Friends,2025-09-14 10:55:31.923000000
16542,803216,Family,2025-09-14 10:55:31.923000000
16543,803224,Family,2025-09-14 10:55:31.923000000
16544,803224,Alone,2025-09-14 10:55:31.923000000
16545,803229,Friends,2025-09-14 10:55:31.923000000
16546,803229,Alone,2025-09-14 10:55:31.923000000
16547,803263,Friends,2025-09-14 10:55:31.923000000
16548,803267,Colleagues / Business partner,2025-09-14 10:55:31.923000000
16549,803267,Friends,2025-09-14 10:55:31.923000000
16550,803267,Family,2025-09-14 10:55:31.923000000
16551,803274,Colleagues / Business partner,2025-09-14 10:55:31.923000000
16552,803274,Family,2025-09-14 10:55:31.923000000
16553,803274,Friends,2025-09-14 10:55:31.923000000
16554,803276,Friends,2025-09-14 10:55:31.923000000
16555,803281,Friends,2025-09-14 10:55:31.923000000
16556,803288,Friends,2025-09-14 10:55:31.923000000
16557,803303,Friends,2025-09-14 10:55:31.923000000
16558,803308,Family,2025-09-14 10:55:31.923000000
16559,803308,Friends,2025-09-14 10:55:31.923000000
16560,803314,Colleagues / Business partner,2025-09-14 10:55:31.923000000
16561,803314,Family,2025-09-14 10:55:31.923000000
16562,803322,Family,2025-09-14 10:55:31.923000000
16563,803322,Friends,2025-09-14 10:55:31.923000000
16564,803368,Alone,2025-09-14 10:55:31.923000000
16565,803368,Friends,2025-09-14 10:55:31.923000000
16566,803413,Friends,2025-09-14 10:55:31.923000000
16567,803413,Family,2025-09-14 10:55:31.923000000
16568,803413,Family,2025-09-14 10:55:31.923000000
16569,803413,Family,2025-09-14 10:55:31.923000000
16570,803453,Family,2025-09-14 10:55:31.923000000
16571,803453,Friends,2025-09-14 10:55:31.923000000
16572,803453,Family,2025-09-14 10:55:31.923000000
16573,803453,Family,2025-09-14 10:55:31.923000000
16574,803459,Friends,2025-09-14 10:55:31.923000000
16575,803473,Family,2025-09-14 10:55:31.923000000
16576,803478,Family,2025-09-14 10:55:31.923000000
16577,803478,Alone,2025-09-14 10:55:31.923000000
16578,803478,Friends,2025-09-14 10:55:31.923000000
16579,803478,Family,2025-09-14 10:55:31.923000000
16580,803504,Family,2025-09-14 10:55:31.923000000
16581,803504,Family,2025-09-14 10:55:31.923000000
16582,803504,Friends,2025-09-14 10:55:31.923000000
16583,803560,Friends,2025-09-14 10:55:31.923000000
16584,803624,Colleagues / Business partner,2025-09-14 10:55:31.923000000
16585,803624,Friends,2025-09-14 10:55:31.923000000
16586,803624,Family,2025-09-14 10:55:31.923000000
16587,803628,Colleagues / Business partner,2025-09-14 10:55:31.923000000
16588,803628,Family,2025-09-14 10:55:31.923000000
16589,803628,Friends,2025-09-14 10:55:31.923000000
16590,803638,Family,2025-09-14 10:55:31.923000000
16591,803638,Friends,2025-09-14 10:55:31.923000000
16592,803638,Family,2025-09-14 10:55:31.923000000
16593,803687,Friends,2025-09-14 10:55:31.923000000
16594,803691,Friends,2025-09-14 10:55:31.923000000
16595,803696,Family,2025-09-14 10:55:31.923000000
16596,803696,Family,2025-09-14 10:55:31.923000000
16597,803696,Family,2025-09-14 10:55:31.923000000
16598,803701,Family,2025-09-14 10:55:31.923000000
16599,803701,Friends,2025-09-14 10:55:31.923000000
16600,803720,Family,2025-09-14 10:55:31.923000000
16601,803720,Family,2025-09-14 10:55:31.923000000
16602,803727,Friends,2025-09-14 10:55:31.923000000
16603,803727,Family,2025-09-14 10:55:31.923000000
16604,803758,Friends,2025-09-14 10:55:31.923000000
16605,803758,Family,2025-09-14 10:55:31.923000000
16606,803793,Colleagues / Business partner,2025-09-14 10:55:31.923000000
16607,803793,Friends,2025-09-14 10:55:31.923000000
16608,803803,Alone,2025-09-14 10:55:31.923000000
16609,803825,Colleagues / Business partner,2025-09-14 10:55:31.923000000
16610,803825,Friends,2025-09-14 10:55:31.923000000
16611,803841,Friends,2025-09-14 10:55:31.923000000
16612,803841,Colleagues / Business partner,2025-09-14 10:55:31.923000000
16613,803882,Family,2025-09-14 10:55:31.923000000
16614,803896,Family,2025-09-14 10:55:31.923000000
16615,803896,Friends,2025-09-14 10:55:31.923000000
16616,803901,Family,2025-09-14 10:55:31.923000000
16617,803901,Friends,2025-09-14 10:55:31.923000000
16618,803915,Colleagues / Business partner,2025-09-14 10:55:31.923000000
16619,803915,Friends,2025-09-14 10:55:31.923000000
16620,803915,Family,2025-09-14 10:55:31.923000000
16621,803948,Colleagues / Business partner,2025-09-14 10:55:31.923000000
16622,803948,Friends,2025-09-14 10:55:31.923000000
16623,803976,Alone,2025-09-14 10:55:31.923000000
16624,803980,Family,2025-09-14 10:55:31.923000000
16625,803980,Friends,2025-09-14 10:55:31.923000000
16626,803990,Boyfriend / Girlfriend,2025-09-14 10:55:31.923000000
16627,803990,Colleagues / Business partner,2025-09-14 10:55:31.923000000
16628,804004,Friends,2025-09-14 10:55:31.923000000
16629,804010,Colleagues / Business partner,2025-09-14 10:55:31.923000000
16630,804010,Friends,2025-09-14 10:55:31.923000000
16631,804010,Boyfriend / Girlfriend,2025-09-14 10:55:31.923000000
16632,804016,Family,2025-09-14 10:55:31.923000000
16633,804023,Friends,2025-09-14 10:55:31.923000000
16634,804046,Colleagues / Business partner,2025-09-14 10:55:31.923000000
16635,804081,Family,2025-09-14 10:55:31.923000000
16636,804081,Alone,2025-09-14 10:55:31.923000000
16637,804121,Friends,2025-09-14 10:55:31.923000000
16638,804121,Alone,2025-09-14 10:55:31.923000000
16639,804161,Family,2025-09-14 10:55:31.923000000
16640,804161,Friends,2025-09-14 10:55:31.923000000
16641,804161,Family,2025-09-14 10:55:31.923000000
16642,804161,Colleagues / Business partner,2025-09-14 10:55:31.923000000
16643,804174,Colleagues / Business partner,2025-09-14 10:55:31.923000000
16644,804174,Friends,2025-09-14 10:55:31.923000000
16645,804294,Colleagues / Business partner,2025-09-14 10:55:31.923000000
16646,804497,Friends,2025-09-14 10:55:31.923000000
16647,804497,Colleagues / Business partner,2025-09-14 10:55:31.923000000
16648,804538,Friends,2025-09-14 10:55:31.923000000
16649,804538,Family,2025-09-14 10:55:31.923000000
16650,804538,Colleagues / Business partner,2025-09-14 10:55:31.923000000
16651,804579,Alone,2025-09-14 10:55:31.923000000
16652,804597,Friends,2025-09-14 10:55:31.923000000
16653,804601,Friends,2025-09-14 10:55:31.923000000
16654,804653,Friends,2025-09-14 10:55:31.923000000
16655,804690,Colleagues / Business partner,2025-09-14 10:55:31.923000000
16656,804690,Friends,2025-09-14 10:55:31.923000000
16657,804690,Family,2025-09-14 10:55:31.923000000
16658,804704,Family,2025-09-14 10:55:31.923000000
16659,804711,Colleagues / Business partner,2025-09-14 10:55:31.923000000
16660,804711,Friends,2025-09-14 10:55:31.923000000
16661,804737,Friends,2025-09-14 10:55:31.923000000
16662,804737,Family,2025-09-14 10:55:31.923000000
16663,804798,Alone,2025-09-14 10:55:31.923000000
16664,804919,Family,2025-09-14 10:55:31.923000000
16665,804919,Colleagues / Business partner,2025-09-14 10:55:31.923000000
16666,804919,Friends,2025-09-14 10:55:31.923000000
16667,804975,Friends,2025-09-14 10:55:31.923000000
16668,804986,Family,2025-09-14 10:55:31.923000000
16669,804986,Family,2025-09-14 10:55:31.923000000
16670,805028,Family,2025-09-14 10:55:31.923000000
16671,805028,Family,2025-09-14 10:55:31.923000000
16672,805039,Friends,2025-09-14 10:55:31.923000000
16673,805039,Family,2025-09-14 10:55:31.923000000
16674,805042,Colleagues / Business partner,2025-09-14 10:55:31.923000000
16675,805042,Friends,2025-09-14 10:55:31.923000000
16676,805052,Alone,2025-09-14 10:55:31.923000000
16677,805096,Friends,2025-09-14 10:55:31.923000000
16678,805098,Friends,2025-09-14 10:55:31.923000000
16679,805126,Friends,2025-09-14 10:55:31.923000000
16680,805126,Family,2025-09-14 10:55:31.923000000
16681,805127,Colleagues / Business partner,2025-09-14 10:55:31.923000000
16682,805127,Family,2025-09-14 10:55:31.923000000
16683,805127,Friends,2025-09-14 10:55:31.923000000
16684,805132,Friends,2025-09-14 10:55:31.923000000
16685,805132,Family,2025-09-14 10:55:31.923000000
16686,805168,Alone,2025-09-14 10:55:31.923000000
16687,805223,Friends,2025-09-14 10:55:31.923000000
16688,805224,Family,2025-09-14 10:55:31.923000000
16689,805234,Family,2025-09-14 10:55:31.923000000
16690,805234,Friends,2025-09-14 10:55:31.923000000
16691,805234,Family,2025-09-14 10:55:31.923000000
16692,805281,Friends,2025-09-14 10:55:31.923000000
16693,805281,Boyfriend / Girlfriend,2025-09-14 10:55:31.923000000
16694,805281,Family,2025-09-14 10:55:31.923000000
16695,805344,Family,2025-09-14 10:55:31.923000000
16696,805344,Family,2025-09-14 10:55:31.923000000
16697,805355,Family,2025-09-14 10:55:31.923000000
16698,805355,Family,2025-09-14 10:55:31.923000000
16699,805390,Friends,2025-09-14 10:55:31.923000000
16700,805402,Friends,2025-09-14 10:55:31.923000000
16701,805402,Family,2025-09-14 10:55:31.923000000
16702,805412,Family,2025-09-14 10:55:31.923000000
16703,805412,Friends,2025-09-14 10:55:31.923000000
16704,805479,Friends,2025-09-14 10:55:31.923000000
16705,805508,Family,2025-09-14 10:55:31.923000000
16706,805508,Family,2025-09-14 10:55:31.923000000
16707,805528,Colleagues / Business partner,2025-09-14 10:55:31.923000000
16708,805528,Friends,2025-09-14 10:55:31.923000000
16709,805528,Family,2025-09-14 10:55:31.923000000
16710,805528,Alone,2025-09-14 10:55:31.923000000
16711,805538,Friends,2025-09-14 10:55:31.923000000
16712,805538,Alone,2025-09-14 10:55:31.923000000
16713,805538,Family,2025-09-14 10:55:31.923000000
16714,805538,Colleagues / Business partner,2025-09-14 10:55:31.923000000
16715,805548,Friends,2025-09-14 10:55:31.923000000
16716,805548,Boyfriend / Girlfriend,2025-09-14 10:55:31.923000000
16717,805548,Family,2025-09-14 10:55:31.923000000
16718,805553,Friends,2025-09-14 10:55:31.923000000
16719,805553,Family,2025-09-14 10:55:31.923000000
16720,805554,Family,2025-09-14 10:55:31.923000000
16721,805554,Friends,2025-09-14 10:55:31.923000000
16722,805588,Friends,2025-09-14 10:55:31.923000000
16723,805614,Friends,2025-09-14 10:55:31.923000000
16724,805614,Family,2025-09-14 10:55:31.923000000
16725,805622,Family,2025-09-14 10:55:31.923000000
16726,805622,Friends,2025-09-14 10:55:31.923000000
16727,805622,Family,2025-09-14 10:55:31.923000000
16728,805632,Friends,2025-09-14 10:55:31.923000000
16729,805632,Colleagues / Business partner,2025-09-14 10:55:31.923000000
16730,805632,Family,2025-09-14 10:55:31.923000000
16731,805632,Family,2025-09-14 10:55:31.923000000
16732,805639,Friends,2025-09-14 10:55:31.923000000
16733,805639,Boyfriend / Girlfriend,2025-09-14 10:55:31.923000000
16734,805639,Family,2025-09-14 10:55:31.923000000
16735,805639,Colleagues / Business partner,2025-09-14 10:55:31.923000000
16736,805687,Friends,2025-09-14 10:55:31.923000000
16737,805687,Family,2025-09-14 10:55:31.923000000
16738,805687,Boyfriend / Girlfriend,2025-09-14 10:55:31.923000000
16739,805699,Friends,2025-09-14 10:55:31.923000000
16740,805699,Family,2025-09-14 10:55:31.923000000
16741,805699,Family,2025-09-14 10:55:31.923000000
16742,805710,Friends,2025-09-14 10:55:31.923000000
16743,805715,Colleagues / Business partner,2025-09-14 10:55:31.923000000
16744,805715,Friends,2025-09-14 10:55:31.923000000
16745,805715,Alone,2025-09-14 10:55:31.923000000
16746,805715,Family,2025-09-14 10:55:31.923000000
16747,805716,Alone,2025-09-14 10:55:31.923000000
16748,805732,Friends,2025-09-14 10:55:31.923000000
16749,805733,Alone,2025-09-14 10:55:31.923000000
16750,805740,Friends,2025-09-14 10:55:31.923000000
16751,805740,Colleagues / Business partner,2025-09-14 10:55:31.923000000
16752,805740,Family,2025-09-14 10:55:31.923000000
16753,805746,Colleagues / Business partner,2025-09-14 10:55:31.923000000
16754,805746,Friends,2025-09-14 10:55:31.923000000
16755,805746,Family,2025-09-14 10:55:31.923000000
16756,805746,Family,2025-09-14 10:55:31.923000000
16757,805756,Family,2025-09-14 10:55:31.923000000
16758,805756,Friends,2025-09-14 10:55:31.923000000
16759,805756,Family,2025-09-14 10:55:31.923000000
16760,805764,Family,2025-09-14 10:55:31.923000000
16761,805764,Friends,2025-09-14 10:55:31.923000000
16762,805816,Friends,2025-09-14 10:55:31.923000000
16763,805820,Friends,2025-09-14 10:55:31.923000000
16764,805831,Friends,2025-09-14 10:55:31.923000000
16765,805873,Family,2025-09-14 10:55:31.923000000
16766,805873,Family,2025-09-14 10:55:31.923000000
16767,805883,Friends,2025-09-14 10:55:31.923000000
16768,805885,Family,2025-09-14 10:55:31.923000000
16769,805885,Friends,2025-09-14 10:55:31.923000000
16770,805904,Family,2025-09-14 10:55:31.923000000
16771,805904,Friends,2025-09-14 10:55:31.923000000
16772,805910,Colleagues / Business partner,2025-09-14 10:55:31.923000000
16773,805910,Friends,2025-09-14 10:55:31.923000000
16774,805917,Family,2025-09-14 10:55:31.923000000
16775,805917,Family,2025-09-14 10:55:31.923000000
16776,805917,Friends,2025-09-14 10:55:31.923000000
16777,805936,Colleagues / Business partner,2025-09-14 10:55:31.923000000
16778,805936,Friends,2025-09-14 10:55:31.923000000
16779,805960,Family,2025-09-14 10:55:31.923000000
16780,805960,Friends,2025-09-14 10:55:31.923000000
16781,805960,Colleagues / Business partner,2025-09-14 10:55:31.923000000
16782,805964,Friends,2025-09-14 10:55:31.923000000
16783,805964,Colleagues / Business partner,2025-09-14 10:55:31.923000000
16784,805967,Friends,2025-09-14 10:55:31.923000000
16785,805967,Boyfriend / Girlfriend,2025-09-14 10:55:31.923000000
16786,805967,Colleagues / Business partner,2025-09-14 10:55:31.923000000
16787,805980,Friends,2025-09-14 10:55:31.923000000
16788,805980,Family,2025-09-14 10:55:31.923000000
16789,805993,Family,2025-09-14 10:55:31.923000000
16790,805993,Colleagues / Business partner,2025-09-14 10:55:31.923000000
16791,805993,Friends,2025-09-14 10:55:31.923000000
16792,806002,Family,2025-09-14 10:55:31.923000000
16793,806002,Colleagues / Business partner,2025-09-14 10:55:31.923000000
16794,806002,Boyfriend / Girlfriend,2025-09-14 10:55:31.923000000
16795,806002,Friends,2025-09-14 10:55:31.923000000
16796,806029,Friends,2025-09-14 10:55:31.923000000
16797,806029,Boyfriend / Girlfriend,2025-09-14 10:55:31.923000000
16798,806029,Colleagues / Business partner,2025-09-14 10:55:31.923000000
16799,806038,Friends,2025-09-14 10:55:31.923000000
16800,806049,Friends,2025-09-14 10:55:31.923000000
16801,806053,Friends,2025-09-14 10:55:31.923000000
16802,806053,Family,2025-09-14 10:55:31.923000000
16803,806057,Family,2025-09-14 10:55:31.923000000
16804,806057,Friends,2025-09-14 10:55:31.923000000
16805,806057,Family,2025-09-14 10:55:31.923000000
16806,806057,Family,2025-09-14 10:55:31.923000000
16807,806060,Friends,2025-09-14 10:55:31.923000000
16808,806060,Colleagues / Business partner,2025-09-14 10:55:31.923000000
16809,806079,Colleagues / Business partner,2025-09-14 10:55:31.923000000
16810,806079,Friends,2025-09-14 10:55:31.923000000
16811,806079,Family,2025-09-14 10:55:31.923000000
16812,806090,Family,2025-09-14 10:55:31.923000000
16813,806101,Family,2025-09-14 10:55:31.923000000
16814,806101,Friends,2025-09-14 10:55:31.923000000
16815,806103,Family,2025-09-14 10:55:31.923000000
16816,806103,Family,2025-09-14 10:55:31.923000000
16817,806108,Friends,2025-09-14 10:55:31.923000000
16818,806119,Colleagues / Business partner,2025-09-14 10:55:31.923000000
16819,806119,Friends,2025-09-14 10:55:31.923000000
16820,806119,Family,2025-09-14 10:55:31.923000000
16821,806122,Friends,2025-09-14 10:55:31.923000000
16822,806130,Friends,2025-09-14 10:55:31.923000000
16823,806136,Colleagues / Business partner,2025-09-14 10:55:31.923000000
16824,806136,Friends,2025-09-14 10:55:31.923000000
16825,806136,Family,2025-09-14 10:55:31.923000000
16826,806143,Friends,2025-09-14 10:55:31.923000000
16827,806143,Family,2025-09-14 10:55:31.923000000
16828,806173,Friends,2025-09-14 10:55:31.923000000
16829,806179,Colleagues / Business partner,2025-09-14 10:55:31.923000000
16830,806179,Friends,2025-09-14 10:55:31.923000000
16831,806179,Family,2025-09-14 10:55:31.923000000
16832,806179,Family,2025-09-14 10:55:31.923000000
16833,806179,Family,2025-09-14 10:55:31.923000000
16834,806213,Friends,2025-09-14 10:55:31.923000000
16835,806213,Colleagues / Business partner,2025-09-14 10:55:31.923000000
16836,806218,Friends,2025-09-14 10:55:31.923000000
16837,806218,Family,2025-09-14 10:55:31.923000000
16838,806218,Family,2025-09-14 10:55:31.923000000
16839,806218,Family,2025-09-14 10:55:31.923000000
16840,806233,Friends,2025-09-14 10:55:31.923000000
16841,806256,Friends,2025-09-14 10:55:31.923000000
16842,806256,Family,2025-09-14 10:55:31.923000000
16843,806257,Family,2025-09-14 10:55:31.923000000
16844,806271,Friends,2025-09-14 10:55:31.923000000
16845,806276,Friends,2025-09-14 10:55:31.923000000
16846,806288,Boyfriend / Girlfriend,2025-09-14 10:55:31.923000000
16847,806300,Alone,2025-09-14 10:55:31.923000000
16848,806300,Boyfriend / Girlfriend,2025-09-14 10:55:31.923000000
16849,806300,Friends,2025-09-14 10:55:31.923000000
16850,806300,Family,2025-09-14 10:55:31.923000000
16851,806324,Friends,2025-09-14 10:55:31.923000000
16852,806327,Friends,2025-09-14 10:55:31.923000000
16853,806327,Family,2025-09-14 10:55:31.923000000
16854,806337,Friends,2025-09-14 10:55:31.923000000
16855,806339,Colleagues / Business partner,2025-09-14 10:55:31.923000000
16856,806339,Friends,2025-09-14 10:55:31.923000000
16857,806339,Family,2025-09-14 10:55:31.923000000
16858,806342,Family,2025-09-14 10:55:31.923000000
16859,806343,Friends,2025-09-14 10:55:31.923000000
16860,806343,Family,2025-09-14 10:55:31.923000000
16861,806343,Colleagues / Business partner,2025-09-14 10:55:31.923000000
16862,806357,Friends,2025-09-14 10:55:31.923000000
16863,806367,Friends,2025-09-14 10:55:31.923000000
16864,806375,Friends,2025-09-14 10:55:31.923000000
16865,806375,Boyfriend / Girlfriend,2025-09-14 10:55:31.923000000
16866,806375,Colleagues / Business partner,2025-09-14 10:55:31.923000000
16867,806378,Friends,2025-09-14 10:55:31.923000000
16868,806382,Family,2025-09-14 10:55:31.923000000
16869,806382,Family,2025-09-14 10:55:31.923000000
16870,806416,Family,2025-09-14 10:55:31.923000000
16871,806416,Friends,2025-09-14 10:55:31.923000000
16872,806416,Family,2025-09-14 10:55:31.923000000
16873,806416,Family,2025-09-14 10:55:31.923000000
16874,806459,Family,2025-09-14 10:55:31.923000000
16875,806463,Friends,2025-09-14 10:55:31.923000000
16876,806466,Friends,2025-09-14 10:55:31.923000000
16877,806470,Friends,2025-09-14 10:55:31.923000000
16878,806470,Family,2025-09-14 10:55:31.923000000
16879,806474,Friends,2025-09-14 10:55:31.923000000
16880,806474,Colleagues / Business partner,2025-09-14 10:55:31.923000000
16881,806476,Family,2025-09-14 10:55:31.923000000
16882,806476,Family,2025-09-14 10:55:31.923000000
16883,806515,Friends,2025-09-14 10:55:31.923000000
16884,806517,Family,2025-09-14 10:55:31.923000000
16885,806517,Friends,2025-09-14 10:55:31.923000000
16886,806517,Colleagues / Business partner,2025-09-14 10:55:31.923000000
16887,806537,Friends,2025-09-14 10:55:31.923000000
16888,806537,Family,2025-09-14 10:55:31.923000000
16889,806548,Family,2025-09-14 10:55:31.923000000
16890,806548,Colleagues / Business partner,2025-09-14 10:55:31.923000000
16891,806548,Family,2025-09-14 10:55:31.923000000
16892,806548,Friends,2025-09-14 10:55:31.923000000
16893,806625,Family,2025-09-14 10:55:31.923000000
16894,806625,Colleagues / Business partner,2025-09-14 10:55:31.923000000
16895,806625,Boyfriend / Girlfriend,2025-09-14 10:55:31.923000000
16896,806625,Friends,2025-09-14 10:55:31.923000000
16897,806641,Friends,2025-09-14 10:55:31.923000000
16898,806641,Colleagues / Business partner,2025-09-14 10:55:31.923000000
16899,806641,Family,2025-09-14 10:55:31.923000000
16900,806643,Colleagues / Business partner,2025-09-14 10:55:31.923000000
16901,806643,Family,2025-09-14 10:55:31.923000000
16902,806643,Family,2025-09-14 10:55:31.923000000
16903,806670,Friends,2025-09-14 10:55:31.923000000
16904,806670,Family,2025-09-14 10:55:31.923000000
16905,806670,Family,2025-09-14 10:55:31.923000000
16906,806679,Friends,2025-09-14 10:55:31.923000000
16907,806693,Friends,2025-09-14 10:55:31.923000000
16908,806713,Boyfriend / Girlfriend,2025-09-14 10:55:31.923000000
16909,806713,Friends,2025-09-14 10:55:31.923000000
16910,806713,Colleagues / Business partner,2025-09-14 10:55:31.923000000
16911,806779,Family,2025-09-14 10:55:31.923000000
16912,806779,Friends,2025-09-14 10:55:31.923000000
16913,806779,Family,2025-09-14 10:55:31.923000000
16914,806785,Friends,2025-09-14 10:55:31.923000000
16915,806793,Friends,2025-09-14 10:55:31.923000000
16916,806793,Colleagues / Business partner,2025-09-14 10:55:31.923000000
16917,806793,Family,2025-09-14 10:55:31.923000000
16918,806793,Family,2025-09-14 10:55:31.923000000
16919,806858,Friends,2025-09-14 10:55:31.923000000
16920,806858,Family,2025-09-14 10:55:31.923000000
16921,806861,Friends,2025-09-14 10:55:31.923000000
16922,806861,Family,2025-09-14 10:55:31.923000000
16923,806861,Family,2025-09-14 10:55:31.923000000
16924,806868,Family,2025-09-14 10:55:31.923000000
16925,806868,Friends,2025-09-14 10:55:31.923000000
16926,806868,Family,2025-09-14 10:55:31.923000000
16927,806868,Family,2025-09-14 10:55:31.923000000
16928,806868,Family,2025-09-14 10:55:31.923000000
16929,806891,Friends,2025-09-14 10:55:31.923000000
16930,806891,Family,2025-09-14 10:55:31.923000000
16931,806903,Friends,2025-09-14 10:55:31.923000000
16932,806981,Friends,2025-09-14 10:55:31.923000000
16933,806981,Boyfriend / Girlfriend,2025-09-14 10:55:31.923000000
16934,807190,Friends,2025-09-14 10:55:31.923000000
16935,807235,Colleagues / Business partner,2025-09-14 10:55:31.923000000
16936,807235,Friends,2025-09-14 10:55:31.923000000
16937,807235,Boyfriend / Girlfriend,2025-09-14 10:55:31.923000000
16938,807277,Friends,2025-09-14 10:55:31.923000000
16939,807302,Colleagues / Business partner,2025-09-14 10:55:31.923000000
16940,807302,Friends,2025-09-14 10:55:31.923000000
16941,807343,Alone,2025-09-14 10:55:31.923000000
16942,807343,Friends,2025-09-14 10:55:31.923000000
16943,807343,Family,2025-09-14 10:55:31.923000000
16944,807356,Family,2025-09-14 10:55:31.923000000
16945,807356,Friends,2025-09-14 10:55:31.923000000
16946,807356,Colleagues / Business partner,2025-09-14 10:55:31.923000000
16947,807358,Friends,2025-09-14 10:55:31.923000000
16948,807358,Family,2025-09-14 10:55:31.923000000
16949,807378,Friends,2025-09-14 10:55:31.923000000
16950,807378,Boyfriend / Girlfriend,2025-09-14 10:55:31.923000000
16951,807383,Friends,2025-09-14 10:55:31.923000000
16952,807383,Family,2025-09-14 10:55:31.923000000
16953,807477,Friends,2025-09-14 10:55:31.923000000
16954,807477,Family,2025-09-14 10:55:31.923000000
16955,807477,Colleagues / Business partner,2025-09-14 10:55:31.923000000
16956,807528,Friends,2025-09-14 10:55:31.923000000
16957,807528,Colleagues / Business partner,2025-09-14 10:55:31.923000000
16958,807602,Friends,2025-09-14 10:55:31.923000000
16959,807605,Friends,2025-09-14 10:55:31.923000000
16960,807605,Family,2025-09-14 10:55:31.923000000
16961,807605,Family,2025-09-14 10:55:31.923000000
16962,807605,Family,2025-09-14 10:55:31.923000000
16963,807610,Friends,2025-09-14 10:55:31.923000000
16964,807611,Friends,2025-09-14 10:55:31.923000000
16965,807611,Colleagues / Business partner,2025-09-14 10:55:31.923000000
16966,807618,Friends,2025-09-14 10:55:31.923000000
16967,807618,Family,2025-09-14 10:55:31.923000000
16968,807618,Family,2025-09-14 10:55:31.923000000
16969,807644,Alone,2025-09-14 10:55:31.923000000
16970,807644,Friends,2025-09-14 10:55:31.923000000
16971,807655,Friends,2025-09-14 10:55:31.923000000
16972,807657,Family,2025-09-14 10:55:31.923000000
16973,807657,Friends,2025-09-14 10:55:31.923000000
16974,807662,Alone,2025-09-14 10:55:31.923000000
16975,807670,Friends,2025-09-14 10:55:31.923000000
16976,807673,Alone,2025-09-14 10:55:31.923000000
16977,807673,Friends,2025-09-14 10:55:31.923000000
16978,807674,Colleagues / Business partner,2025-09-14 10:55:31.923000000
16979,807674,Friends,2025-09-14 10:55:31.923000000
16980,807674,Family,2025-09-14 10:55:31.923000000
16981,807674,Family,2025-09-14 10:55:31.923000000
16982,807684,Friends,2025-09-14 10:55:31.923000000
16983,807693,Boyfriend / Girlfriend,2025-09-14 10:55:31.923000000
16984,807723,Friends,2025-09-14 10:55:31.923000000
16985,807723,Family,2025-09-14 10:55:31.923000000
16986,807731,Alone,2025-09-14 10:55:31.923000000
16987,807731,Friends,2025-09-14 10:55:31.923000000
16988,807731,Boyfriend / Girlfriend,2025-09-14 10:55:31.923000000
16989,807731,Family,2025-09-14 10:55:31.923000000
16990,807757,Family,2025-09-14 10:55:31.923000000
16991,807765,Friends,2025-09-14 10:55:31.923000000
16992,807765,Family,2025-09-14 10:55:31.923000000
16993,807765,Family,2025-09-14 10:55:31.923000000
16994,807769,Boyfriend / Girlfriend,2025-09-14 10:55:31.923000000
16995,807771,Alone,2025-09-14 10:55:31.923000000
16996,807782,Family,2025-09-14 10:55:31.923000000
16997,807782,Friends,2025-09-14 10:55:31.923000000
16998,807782,Family,2025-09-14 10:55:31.923000000
16999,807782,Family,2025-09-14 10:55:31.923000000
17000,807818,Friends,2025-09-14 10:55:31.923000000
17001,807822,Family,2025-09-14 10:55:31.923000000
17002,807822,Family,2025-09-14 10:55:31.923000000
17003,807823,Friends,2025-09-14 10:55:31.923000000
17004,807832,Friends,2025-09-14 10:55:31.923000000
17005,807875,Friends,2025-09-14 10:55:31.923000000
17006,807897,Friends,2025-09-14 10:55:31.923000000
17007,807924,Family,2025-09-14 10:55:31.923000000
17008,807924,Friends,2025-09-14 10:55:31.923000000
17009,807924,Family,2025-09-14 10:55:31.923000000
17010,807926,Alone,2025-09-14 10:55:31.923000000
17011,807926,Friends,2025-09-14 10:55:31.923000000
17012,807926,Family,2025-09-14 10:55:31.923000000
17013,807941,Alone,2025-09-14 10:55:31.923000000
17014,807941,Friends,2025-09-14 10:55:31.923000000
17015,807987,Friends,2025-09-14 10:55:31.923000000
17016,808010,Colleagues / Business partner,2025-09-14 10:55:31.923000000
17017,808010,Friends,2025-09-14 10:55:31.923000000
17018,808025,Family,2025-09-14 10:55:31.923000000
17019,808033,Family,2025-09-14 10:55:31.923000000
17020,808070,Alone,2025-09-14 10:55:31.923000000
17021,808071,Family,2025-09-14 10:55:31.923000000
17022,808071,Alone,2025-09-14 10:55:31.923000000
17023,808071,Friends,2025-09-14 10:55:31.923000000
17024,808071,Colleagues / Business partner,2025-09-14 10:55:31.923000000
17025,808071,Family,2025-09-14 10:55:31.923000000
17026,808071,Boyfriend / Girlfriend,2025-09-14 10:55:31.923000000
17027,808085,Friends,2025-09-14 10:55:31.923000000
17028,808085,Family,2025-09-14 10:55:31.923000000
17029,808085,Family,2025-09-14 10:55:31.923000000
